employee_id,employee_code,first_name,last_name,email,phone,department,job_title,grade,approval_limit,hire_date,active,location,certification,nationality,years_experience,cost_center,created_date
EMP-000400,HSE00400,حنبل,المغاولة,hse00400@company.com,+44(0)151 4960264,HSE,HSE Manager,L4,1000000.0,2022-07-10,True,Head Office,IOSH,Sudanese,12,CC-HSE-796,2022-07-10
EMP-000401,LEG00401,Shawn,آل عطفة,leg00401@company.com,971.281.2982x665,LEGAL,Legal Counsel,L3,200000.0,2014-12-26,True,Warehouse,,Filipino,27,CC-LEG-907,2014-12-26
EMP-000402,LEG00402,هند,Davis,leg00402@company.com,+44(0)1144960452,LEGAL,Contract Analyst,L2,50000.0,2023-02-18,True,Regional Office,,Jordanian,4,CC-LEG-987,2023-02-18
EMP-000403,PRJ00403,دانية,Martin,prj00403@company.com,451.786.8926x860,PROJECTS,Scheduler,L3,200000.0,2023-12-03,True,Regional Office,,American,34,CC-PRJ-405,2023-12-03
EMP-000404,ENG00404,Cindy,Brown,eng00404@company.com,(406)544-7421,ENGINEERING,Project Engineer,L5,10000000.0,2013-05-20,True,Head Office,,Bangladeshi,30,CC-ENG-246,2013-05-20
EMP-000405,ENG00405,مُناضل,Robinson,eng00405@company.com,09098790780,ENGINEERING,Lead Engineer,L3,200000.0,2011-10-25,True,Site Office B,PE,Saudi,29,CC-ENG-380,2011-10-25
EMP-000406,PRO00406,Eddie,الجفالي,pro00406@company.com,576.271.9903x8498,PROCUREMENT,Category Manager,L4,1000000.0,2022-12-04,True,Site Office A,,Indian,9,CC-PRO-729,2022-12-04
EMP-000407,ENG00407,Emily,كانو,eng00407@company.com,(809)494-5101,ENGINEERING,Senior Engineer,L2,50000.0,2019-08-16,False,Site Office A,PMP,British,1,CC-ENG-429,2019-08-16
EMP-000408,HSE00408,Katherine,آل جعفر,hse00408@company.com,001-799-882-7950x145,HSE,Safety Inspector,L2,50000.0,2010-05-27,True,Site Office B,IOSH,Filipino,9,CC-HSE-205,2010-05-27
EMP-000409,ENG00409,Kerry,Whittaker,eng00409@company.com,0161 496 0214,ENGINEERING,Lead Engineer,L3,200000.0,2013-09-30,True,Head Office,,Jordanian,34,CC-ENG-710,2013-09-30
EMP-000410,FIN00410,عقيل,Whittaker,fin00410@company.com,690.819.8179,FINANCE,Financial Analyst,L2,50000.0,2013-01-01,True,Field Camp,,Egyptian,11,CC-FIN-931,2013-01-01
EMP-000411,ENG00411,Andrew,آل رفيع,eng00411@company.com,(529)297-8772x934,ENGINEERING,Engineer,L1,10000.0,2012-12-10,True,Head Office,,Indian,24,CC-ENG-828,2012-12-10
EMP-000412,PRJ00412,عبد الغني,Pearson,prj00412@company.com,296.560.5583,PROJECTS,Project Coordinator,L1,10000.0,2015-09-27,True,Site Office B,,Saudi,7,CC-PRJ-769,2015-09-27
EMP-000413,HSE00413,Daniel,Cook,hse00413@company.com,(0121) 4960885,HSE,HSE Officer,L1,10000.0,2012-08-06,True,Site Office A,CSP,Pakistani,14,CC-HSE-811,2012-08-06
EMP-000414,PRJ00414,Dean,العجلان,prj00414@company.com,001-290-423-5577,PROJECTS,Project Coordinator,L1,10000.0,2019-06-10,True,Warehouse,PRINCE2,American,7,CC-PRJ-623,2019-06-10
EMP-000415,PRJ00415,Juan,Morgan,prj00415@company.com,776-308-4958x80395,PROJECTS,Project Coordinator,L1,10000.0,2012-07-22,True,Site Office A,,Filipino,34,CC-PRJ-306,2012-07-22
EMP-000416,ENG00416,كبير,Larson,eng00416@company.com,(028) 9018829,ENGINEERING,Senior Engineer,L2,50000.0,2013-08-06,True,Site Office A,LEED AP,British,16,CC-ENG-102,2013-08-06
EMP-000417,PRO00417,Nicholas,Shaw,pro00417@company.com,01632 960 504,PROCUREMENT,Buyer,L1,10000.0,2012-06-23,True,Warehouse,CIPS,Sudanese,5,CC-PRO-840,2012-06-23
EMP-000418,PRJ00418,Clive,Brooks,prj00418@company.com,+44151 4960438,PROJECTS,PMO Lead,L5,10000000.0,2015-03-09,True,Field Camp,PMP,Indian,12,CC-PRJ-995,2015-03-09
EMP-000419,PRO00419,Lynn,مهنا,pro00419@company.com,001-731-478-0782x35784,PROCUREMENT,Buyer,L1,10000.0,2017-01-05,True,Head Office,,Saudi,1,CC-PRO-972,2017-01-05
EMP-000420,PRO00420,Jordan,Meyer,pro00420@company.com,307.768.1040,PROCUREMENT,Procurement Specialist,L3,200000.0,2017-05-16,True,Site Office A,,Indian,24,CC-PRO-934,2017-05-16
EMP-000421,ENG00421,Kieran,Hill,eng00421@company.com,001-940-394-3533x4485,ENGINEERING,Engineer,L1,10000.0,2018-12-23,False,Head Office,,Jordanian,27,CC-ENG-764,2018-12-23
EMP-000422,LEG00422,Larry,Henderson,leg00422@company.com,+1-588-413-8585x424,LEGAL,Legal Officer,L1,10000.0,2012-12-21,True,Head Office,,Pakistani,7,CC-LEG-526,2012-12-21
EMP-000423,CTR00423,أسرار,شربتلي,ctr00423@company.com,(807)401-6016,CONTRACTS,Contract Specialist,L2,50000.0,2022-10-05,True,Head Office,,American,23,CC-CTR-726,2022-10-05
EMP-000424,PRO00424,Stanley,فصيل,pro00424@company.com,001-379-954-5381x792,PROCUREMENT,Procurement Specialist,L3,200000.0,2012-12-06,True,Site Office A,,Jordanian,3,CC-PRO-164,2012-12-06
EMP-000425,ENG00425,Thomas,Jones,eng00425@company.com,001-977-233-2945x62557,ENGINEERING,Senior Engineer,L2,50000.0,2021-10-09,True,Site Office B,,British,34,CC-ENG-635,2021-10-09
EMP-000426,PRJ00426,ماجد,Oliver,prj00426@company.com,959-892-8161x5814,PROJECTS,Scheduler,L3,200000.0,2019-09-16,True,Head Office,PMI-SP,Pakistani,4,CC-PRJ-111,2019-09-16
EMP-000427,PRJ00427,Elaine,Stevenson,prj00427@company.com,(776)515-3966,PROJECTS,Project Coordinator,L1,10000.0,2020-07-11,True,Regional Office,PMI-SP,British,16,CC-PRJ-438,2020-07-11
EMP-000428,CTR00428,Carol,George,ctr00428@company.com,001-971-499-7581,CONTRACTS,Contract Admin,L1,10000.0,2014-12-30,True,Site Office A,,Egyptian,6,CC-CTR-570,2014-12-30
EMP-000429,ENG00429,Amber,الشايع,eng00429@company.com,+1-965-670-1329x022,ENGINEERING,Lead Engineer,L3,200000.0,2011-12-23,True,Site Office A,LEED AP,Saudi,7,CC-ENG-513,2011-12-23
EMP-000430,ENG00430,Melissa,Wood,eng00430@company.com,254.894.6519,ENGINEERING,Lead Engineer,L3,200000.0,2010-01-02,True,Regional Office,,Filipino,33,CC-ENG-675,2010-01-02
EMP-000431,PRO00431,كارم,Palmer,pro00431@company.com,8087514036,PROCUREMENT,Procurement Specialist,L3,200000.0,2017-08-24,True,Head Office,CPSM,British,31,CC-PRO-833,2017-08-24
EMP-000432,PRJ00432,زايد,Smith,prj00432@company.com,427.623.8656,PROJECTS,Scheduler,L3,200000.0,2012-07-23,True,Warehouse,PMI-ACP,Filipino,34,CC-PRJ-482,2012-07-23
EMP-000433,PRJ00433,Natasha,Fisher,prj00433@company.com,8274621267,PROJECTS,Project Coordinator,L1,10000.0,2013-09-06,True,Regional Office,,American,7,CC-PRJ-360,2013-09-06
EMP-000434,PRJ00434,Rachael,Lane,prj00434@company.com,01414960532,PROJECTS,Project Coordinator,L1,10000.0,2018-10-24,True,Regional Office,PMI-ACP,Indian,27,CC-PRJ-147,2018-10-24
EMP-000435,CTR00435,Betty,آل حسين,ctr00435@company.com,984.768.9500,CONTRACTS,Claims Analyst,L4,1000000.0,2023-03-17,True,Regional Office,,Jordanian,33,CC-CTR-237,2023-03-17
EMP-000436,CTR00436,Eleanor,Harrison,ctr00436@company.com,001-684-278-1891x3718,CONTRACTS,Contract Admin,L1,10000.0,2011-02-02,True,Site Office A,,Bangladeshi,31,CC-CTR-620,2011-02-02
EMP-000437,HSE00437,سهيل,آل بن لافي,hse00437@company.com,295.965.4420x9494,HSE,HSE Director,L5,10000000.0,2022-12-23,True,Regional Office,ISO 45001 Lead Auditor,Bangladeshi,21,CC-HSE-616,2022-12-23
EMP-000438,LEG00438,Stephen,آل رفيع,leg00438@company.com,690-647-1281x4429,LEGAL,Contract Analyst,L2,50000.0,2023-08-29,False,Regional Office,,Filipino,26,CC-LEG-451,2023-08-29
EMP-000439,CTR00439,Graham,Larson,ctr00439@company.com,(492)275-2437,CONTRACTS,Contract Specialist,L2,50000.0,2012-12-28,True,Site Office B,,Sudanese,20,CC-CTR-963,2012-12-28
EMP-000440,PRJ00440,Alice,Jones,prj00440@company.com,466.937.2395x0410,PROJECTS,Project Manager,L4,1000000.0,2022-06-01,True,Head Office,,Filipino,23,CC-PRJ-788,2022-06-01
EMP-000441,PRO00441,Josephine,Hunt,pro00441@company.com,666.974.2860,PROCUREMENT,Procurement Specialist,L3,200000.0,2013-12-27,True,Warehouse,CIPS,British,31,CC-PRO-696,2013-12-27
EMP-000442,PRJ00442,Abbie,الخرافي,prj00442@company.com,6183569454,PROJECTS,Scheduler,L3,200000.0,2019-05-13,True,Regional Office,,American,1,CC-PRJ-635,2019-05-13
EMP-000443,PRO00443,غطفان,آل عايض,pro00443@company.com,(0306)9990393,PROCUREMENT,Senior Buyer,L2,50000.0,2011-03-11,True,Head Office,,Pakistani,19,CC-PRO-799,2011-03-11
EMP-000444,ENG00444,Robert,آل خضير,eng00444@company.com,+441914960001,ENGINEERING,Design Engineer,L4,1000000.0,2016-08-14,True,Site Office B,,Jordanian,7,CC-ENG-730,2016-08-14
EMP-000445,LEG00445,روحي,Gates,leg00445@company.com,553.344.3009x109,LEGAL,Legal Counsel,L3,200000.0,2015-01-12,True,Site Office B,,Egyptian,33,CC-LEG-903,2015-01-12
EMP-000446,HSE00446,Joshua,Reyes,hse00446@company.com,(692)412-4471x7465,HSE,Environmental Specialist,L3,200000.0,2011-01-20,False,Site Office A,,British,4,CC-HSE-113,2011-01-20
EMP-000447,PRJ00447,Brian,Robinson,prj00447@company.com,(0114) 496 0442,PROJECTS,Project Coordinator,L1,10000.0,2019-12-09,True,Field Camp,,British,35,CC-PRJ-856,2019-12-09
EMP-000448,PRJ00448,Charles,آل محمد بن علي بن جماز,prj00448@company.com,+1-662-371-2863x917,PROJECTS,Project Manager,L4,1000000.0,2014-05-05,True,Head Office,,Pakistani,12,CC-PRJ-852,2014-05-05
EMP-000449,FIN00449,Elizabeth,Hayes,fin00449@company.com,(0113) 4960720,FINANCE,Financial Analyst,L2,50000.0,2019-08-12,True,Head Office,ACCA,Saudi,22,CC-FIN-577,2019-08-12
EMP-000450,PRJ00450,مُسعف,Williams,prj00450@company.com,(0141) 4960908,PROJECTS,Project Coordinator,L1,10000.0,2013-06-13,False,Site Office B,,Bangladeshi,20,CC-PRJ-602,2013-06-13
EMP-000451,HSE00451,Eleanor,Francis,hse00451@company.com,001-218-330-6719x85546,HSE,Environmental Specialist,L3,200000.0,2011-08-21,True,Site Office A,OSHA 30,Sudanese,5,CC-HSE-905,2011-08-21
EMP-000452,FIN00452,حسن,Benson,fin00452@company.com,03069990432,FINANCE,Financial Analyst,L2,50000.0,2022-01-17,True,Site Office A,,British,22,CC-FIN-469,2022-01-17
EMP-000453,ENG00453,Graham,الشايع,eng00453@company.com,+44(0)29 2018615,ENGINEERING,Engineering Manager,L6,,2023-11-13,True,Field Camp,,Saudi,8,CC-ENG-784,2023-11-13
EMP-000454,ENG00454,Eleanor,Morgan,eng00454@company.com,320.630.9376,ENGINEERING,Engineer,L1,10000.0,2023-10-07,False,Head Office,CEng,American,8,CC-ENG-495,2023-10-07
EMP-000455,ENG00455,يحيى,Buckley,eng00455@company.com,9504506138,ENGINEERING,Lead Engineer,L3,200000.0,2010-07-22,False,Regional Office,,Sudanese,29,CC-ENG-598,2010-07-22
EMP-000456,PRO00456,سيف الدّين,آل جعفر,pro00456@company.com,001-327-907-9032x0204,PROCUREMENT,Procurement Lead,L5,10000000.0,2014-04-27,True,Head Office,CIPS,Indian,14,CC-PRO-786,2014-04-27
EMP-000457,PRJ00457,Theresa,المهنا,prj00457@company.com,879-793-1365,PROJECTS,Project Coordinator,L1,10000.0,2019-07-08,True,Head Office,,American,5,CC-PRJ-864,2019-07-08
EMP-000458,PRJ00458,Sara,Anderson,prj00458@company.com,430-992-5114x26258,PROJECTS,Project Coordinator,L1,10000.0,2017-06-10,True,Head Office,PMI-ACP,Sudanese,5,CC-PRJ-688,2017-06-10
EMP-000459,HSE00459,زبير,Thomas,hse00459@company.com,+1-862-907-1002x194,HSE,HSE Director,L5,10000000.0,2019-02-22,True,Site Office B,NEBOSH,American,8,CC-HSE-647,2019-02-22
EMP-000460,PRO00460,Cheryl,Carlson,pro00460@company.com,0191 4960763,PROCUREMENT,Procurement Specialist,L3,200000.0,2011-06-03,True,Site Office B,,Indian,23,CC-PRO-614,2011-06-03
EMP-000461,PRO00461,Kayleigh,آل علي,pro00461@company.com,791.545.6083x3181,PROCUREMENT,Category Manager,L4,1000000.0,2016-10-04,True,Head Office,,American,26,CC-PRO-941,2016-10-04
EMP-000462,PRJ00462,مهيب,Noble,prj00462@company.com,0114 4960312,PROJECTS,Planner,L2,50000.0,2021-12-19,True,Warehouse,,Sudanese,19,CC-PRJ-749,2021-12-19
EMP-000463,PRO00463,Joy,آل عايض,pro00463@company.com,9052436459,PROCUREMENT,Procurement Specialist,L3,200000.0,2018-05-15,False,Head Office,,Pakistani,8,CC-PRO-142,2018-05-15
EMP-000464,PRO00464,Julie,Wilson,pro00464@company.com,7788113799,PROCUREMENT,Procurement Specialist,L3,200000.0,2022-01-18,True,Head Office,CPM,Egyptian,27,CC-PRO-761,2022-01-18
EMP-000465,LEG00465,معن,Hughes,leg00465@company.com,431-536-3631x79706,LEGAL,Legal Officer,L1,10000.0,2014-02-16,True,Regional Office,,Egyptian,8,CC-LEG-285,2014-02-16
EMP-000466,PRJ00466,Samantha,Wolf,prj00466@company.com,335.943.5209x042,PROJECTS,Scheduler,L3,200000.0,2011-03-22,True,Field Camp,,Jordanian,5,CC-PRJ-397,2011-03-22
EMP-000467,PRJ00467,Stephen,الراشد,prj00467@company.com,992-992-9831x6873,PROJECTS,Project Coordinator,L1,10000.0,2014-06-06,True,Site Office A,PRINCE2,Egyptian,7,CC-PRJ-391,2014-06-06
EMP-000468,PRJ00468,Billy,Hunter,prj00468@company.com,235.869.3929,PROJECTS,PMO Lead,L5,10000000.0,2017-02-16,True,Site Office A,,Bangladeshi,10,CC-PRJ-679,2017-02-16
EMP-000469,PRJ00469,هنادي,Giles,prj00469@company.com,3682671773,PROJECTS,Project Manager,L4,1000000.0,2019-08-10,True,Site Office A,,American,18,CC-PRJ-960,2019-08-10
EMP-000470,ENG00470,Morgan,Gallagher,eng00470@company.com,(943)910-7427x990,ENGINEERING,Lead Engineer,L3,200000.0,2017-06-09,True,Site Office A,,Filipino,32,CC-ENG-664,2017-06-09
EMP-000471,PRO00471,Hollie,Hill,pro00471@company.com,(028) 9018701,PROCUREMENT,Procurement Specialist,L3,200000.0,2011-11-03,True,Regional Office,CSCP,Filipino,5,CC-PRO-844,2011-11-03
EMP-000472,PRO00472,صبيح,آل حسين,pro00472@company.com,0151 4960498,PROCUREMENT,Buyer,L1,10000.0,2021-05-17,True,Regional Office,,Bangladeshi,14,CC-PRO-137,2021-05-17
EMP-000473,PRJ00473,Tina,Fernandez,prj00473@company.com,308-550-1657x90552,PROJECTS,Planner,L2,50000.0,2022-02-08,True,Regional Office,PRINCE2,Bangladeshi,19,CC-PRJ-237,2022-02-08
EMP-000474,FIN00474,Donna,آل رفيع,fin00474@company.com,793.935.5486x4015,FINANCE,Financial Analyst,L2,50000.0,2018-11-25,True,Head Office,CMA,Sudanese,9,CC-FIN-556,2018-11-25
EMP-000475,PRO00475,Jasmine,Roberts,pro00475@company.com,01632 960884,PROCUREMENT,Procurement Specialist,L3,200000.0,2022-09-10,True,Field Camp,,Jordanian,23,CC-PRO-141,2022-09-10
EMP-000476,PRO00476,Nathan,آل سلطان,pro00476@company.com,337-411-6241,PROCUREMENT,Senior Buyer,L2,50000.0,2011-05-30,True,Head Office,,Sudanese,24,CC-PRO-497,2011-05-30
EMP-000477,FIN00477,Helen,المهنا,fin00477@company.com,01164960380,FINANCE,Financial Analyst,L2,50000.0,2011-01-16,True,Site Office B,ACCA,Filipino,35,CC-FIN-683,2011-01-16
EMP-000478,PRO00478,Jenna,المغاولة,pro00478@company.com,756.770.4310x3856,PROCUREMENT,Procurement Specialist,L3,200000.0,2018-03-12,True,Regional Office,CPM,American,15,CC-PRO-628,2018-03-12
EMP-000479,ENG00479,Glen,Andrews,eng00479@company.com,274.492.4243x754,ENGINEERING,Design Engineer,L4,1000000.0,2017-09-27,True,Site Office A,,Sudanese,9,CC-ENG-550,2017-09-27
EMP-000480,PRO00480,زبير,Smith,pro00480@company.com,(284)722-2231,PROCUREMENT,Buyer,L1,10000.0,2016-04-19,True,Head Office,CIPS,Egyptian,27,CC-PRO-930,2016-04-19
EMP-000481,ENG00481,Samantha,Begum,eng00481@company.com,480.655.2578,ENGINEERING,Engineer,L1,10000.0,2020-09-27,True,Site Office B,,American,2,CC-ENG-349,2020-09-27
EMP-000482,PRO00482,رضوان,العقيل,pro00482@company.com,952.708.8547x492,PROCUREMENT,Procurement Specialist,L3,200000.0,2013-08-12,True,Site Office B,,Pakistani,4,CC-PRO-270,2013-08-12
EMP-000483,ENG00483,William,فصيل,eng00483@company.com,(781)340-6937,ENGINEERING,Engineer,L1,10000.0,2019-02-04,True,Site Office B,CEng,Indian,14,CC-ENG-559,2019-02-04
EMP-000484,PRJ00484,Tracy,حجار,prj00484@company.com,001-383-843-0187,PROJECTS,Planner,L2,50000.0,2020-10-20,True,Regional Office,,Bangladeshi,12,CC-PRJ-738,2020-10-20
EMP-000485,PRJ00485,Mohammad,Cameron,prj00485@company.com,6567265650,PROJECTS,Project Coordinator,L1,10000.0,2017-09-08,False,Site Office B,PMI-SP,American,9,CC-PRJ-211,2017-09-08
EMP-000486,PRO00486,Kevin,الجابر,pro00486@company.com,376.474.2662,PROCUREMENT,Senior Buyer,L2,50000.0,2021-04-24,True,Regional Office,,Pakistani,31,CC-PRO-729,2021-04-24
EMP-000487,PRJ00487,Jacob,Harris,prj00487@company.com,001-961-406-4628,PROJECTS,PMO Lead,L5,10000000.0,2021-12-02,True,Head Office,PRINCE2,Bangladeshi,35,CC-PRJ-947,2021-12-02
EMP-000488,PRO00488,Yvonne,العجلان,pro00488@company.com,+44(0)113 4960494,PROCUREMENT,Procurement Lead,L5,10000000.0,2019-09-05,True,Site Office A,CPSM,Egyptian,31,CC-PRO-908,2019-09-05
EMP-000489,HSE00489,جهراء,Johnson,hse00489@company.com,4029447146,HSE,Safety Inspector,L2,50000.0,2022-12-03,True,Head Office,OSHA 30,Indian,19,CC-HSE-712,2022-12-03
EMP-000490,LEG00490,ميّاد,الراشد,leg00490@company.com,+44161 496 0195,LEGAL,Contract Analyst,L2,50000.0,2014-03-29,True,Warehouse,,Saudi,34,CC-LEG-220,2014-03-29
EMP-000491,FIN00491,هند,آل العسكري,fin00491@company.com,(028) 9018715,FINANCE,Financial Analyst,L2,50000.0,2014-08-10,True,Site Office A,,Pakistani,28,CC-FIN-767,2014-08-10
EMP-000492,PRJ00492,Bethany,آل سعود,prj00492@company.com,(0116)4960902,PROJECTS,Project Coordinator,L1,10000.0,2022-01-09,True,Site Office A,PMI-SP,Egyptian,27,CC-PRJ-665,2022-01-09
EMP-000493,HSE00493,Heather,Parker,hse00493@company.com,(0116)4960045,HSE,Safety Inspector,L2,50000.0,2018-04-21,True,Site Office A,,Bangladeshi,23,CC-HSE-892,2018-04-21
EMP-000494,PRJ00494,شعبان,George,prj00494@company.com,(0191) 496 0183,PROJECTS,Scheduler,L3,200000.0,2012-09-02,True,Site Office A,,Pakistani,7,CC-PRJ-319,2012-09-02
EMP-000495,FIN00495,Derrick,Patel,fin00495@company.com,+1-755-444-5189,FINANCE,Cost Controller,L4,1000000.0,2022-05-08,True,Warehouse,CFA,Saudi,6,CC-FIN-943,2022-05-08
EMP-000496,PRO00496,Eric,Decker,pro00496@company.com,+44(0)141 496 0521,PROCUREMENT,Procurement Lead,L5,10000000.0,2019-10-07,True,Head Office,CIPS,American,26,CC-PRO-728,2019-10-07
EMP-000497,PRJ00497,فلاح,Montoya,prj00497@company.com,+1-788-681-6711x207,PROJECTS,Project Coordinator,L1,10000.0,2023-05-27,True,Regional Office,PMI-SP,Jordanian,1,CC-PRJ-306,2023-05-27
EMP-000498,LEG00498,رشيد,Smith,leg00498@company.com,352.840.1322x34232,LEGAL,Legal Manager,L5,10000000.0,2021-08-15,True,Head Office,,Bangladeshi,33,CC-LEG-628,2021-08-15
EMP-000499,PRJ00499,Antonio,المشاولة,prj00499@company.com,0306 9990603,PROJECTS,Scheduler,L3,200000.0,2010-10-23,True,Warehouse,,Indian,18,CC-PRJ-898,2010-10-23
EMP-000500,ENG00500,صارم,Lambert,eng00500@company.com,3715401401,ENGINEERING,Lead Engineer,L3,200000.0,2019-02-04,True,Site Office B,,Indian,6,CC-ENG-662,2019-02-04
EMP-000501,ENG00501,Lori,Rice,eng00501@company.com,524-395-5289,ENGINEERING,Design Engineer,L4,1000000.0,2023-01-28,True,Field Camp,PMP,Jordanian,26,CC-ENG-688,2023-01-28
EMP-000502,PRO00502,Ellie,White,pro00502@company.com,742.480.1387,PROCUREMENT,Buyer,L1,10000.0,2021-05-10,True,Head Office,CIPS,Sudanese,17,CC-PRO-997,2021-05-10
EMP-000503,FIN00503,Rick,Harvey,fin00503@company.com,0141 4960638,FINANCE,Cost Controller,L4,1000000.0,2015-08-12,True,Field Camp,,Egyptian,22,CC-FIN-894,2015-08-12
EMP-000504,FIN00504,Angela,Robinson,fin00504@company.com,627.954.8015x71647,FINANCE,Financial Analyst,L2,50000.0,2023-03-01,True,Site Office A,CFA,Egyptian,15,CC-FIN-919,2023-03-01
EMP-000505,ENG00505,Alexander,العليان,eng00505@company.com,0117 496 0175,ENGINEERING,Engineering Manager,L6,,2021-08-02,True,Warehouse,CEng,Indian,26,CC-ENG-789,2021-08-02
EMP-000506,PRJ00506,Michael,Morgan,prj00506@company.com,367-481-1266,PROJECTS,Planner,L2,50000.0,2022-06-09,False,Site Office A,PMI-ACP,Pakistani,13,CC-PRJ-610,2022-06-09
EMP-000507,PRJ00507,عبد العليم,Tate,prj00507@company.com,(813)967-4994x6579,PROJECTS,Project Coordinator,L1,10000.0,2015-06-06,True,Head Office,PRINCE2,Bangladeshi,23,CC-PRJ-259,2015-06-06
EMP-000508,HSE00508,جلال الدّين,Reyes,hse00508@company.com,347-973-2010,HSE,HSE Officer,L1,10000.0,2011-10-05,True,Warehouse,,Sudanese,3,CC-HSE-968,2011-10-05
EMP-000509,FIN00509,هاني,Cisneros,fin00509@company.com,624-799-1187x73477,FINANCE,AP Specialist,L3,200000.0,2021-01-16,True,Regional Office,,Filipino,32,CC-FIN-287,2021-01-16
EMP-000510,CTR00510,Larry,Jones,ctr00510@company.com,(916)875-6770x02842,CONTRACTS,Contracts Manager,L5,10000000.0,2016-04-14,True,Regional Office,,Pakistani,4,CC-CTR-638,2016-04-14
EMP-000511,HSE00511,Olivia,الحكير,hse00511@company.com,001-278-889-7782,HSE,Safety Inspector,L2,50000.0,2022-02-16,True,Site Office A,,Pakistani,30,CC-HSE-223,2022-02-16
EMP-000512,PRJ00512,Leigh,Ali,prj00512@company.com,+1-854-350-0902x55905,PROJECTS,Planner,L2,50000.0,2010-03-10,True,Head Office,,British,24,CC-PRJ-727,2010-03-10
EMP-000513,LEG00513,Sylvia,Pearce,leg00513@company.com,+1-733-234-9114x15208,LEGAL,Legal Officer,L1,10000.0,2015-11-24,True,Site Office A,,Bangladeshi,22,CC-LEG-474,2015-11-24
EMP-000514,PRO00514,Valerie,Tyler,pro00514@company.com,+441184960079,PROCUREMENT,Senior Buyer,L2,50000.0,2019-05-27,True,Site Office A,,Filipino,29,CC-PRO-284,2019-05-27
EMP-000515,PRJ00515,ريما,Rogers,prj00515@company.com,02074960171,PROJECTS,Program Director,L6,,2015-02-16,True,Warehouse,,Sudanese,28,CC-PRJ-976,2015-02-16
EMP-000516,ENG00516,لطفي,Weber,eng00516@company.com,001-252-694-5637x18344,ENGINEERING,Engineer,L1,10000.0,2013-05-10,True,Head Office,,Pakistani,34,CC-ENG-646,2013-05-10
EMP-000517,PRJ00517,عدوي,أبا الخيل,prj00517@company.com,001-791-395-4198x763,PROJECTS,Project Manager,L4,1000000.0,2016-09-23,True,Regional Office,PMP,Pakistani,4,CC-PRJ-320,2016-09-23
EMP-000518,HSE00518,Joanne,Johnson,hse00518@company.com,029 2018853,HSE,Safety Inspector,L2,50000.0,2012-02-28,True,Site Office A,ISO 45001 Lead Auditor,Sudanese,17,CC-HSE-452,2012-02-28
EMP-000519,PRO00519,لوجين,آل عايض,pro00519@company.com,(029) 2018 0820,PROCUREMENT,Buyer,L1,10000.0,2023-08-01,True,Site Office B,,Pakistani,19,CC-PRO-463,2023-08-01
EMP-000520,ENG00520,Julie,Watts,eng00520@company.com,437.548.9690x8357,ENGINEERING,Senior Engineer,L2,50000.0,2020-01-10,True,Site Office A,PMP,Pakistani,22,CC-ENG-531,2020-01-10
EMP-000521,PRJ00521,Mitchell,آل صفوان,prj00521@company.com,+44(0)121 496 0136,PROJECTS,Scheduler,L3,200000.0,2011-08-08,True,Site Office A,PMI-ACP,Filipino,26,CC-PRJ-377,2011-08-08
EMP-000522,LEG00522,Daniel,Johnson,leg00522@company.com,+4429 2018936,LEGAL,Senior Counsel,L4,1000000.0,2018-02-23,True,Site Office B,,Jordanian,27,CC-LEG-271,2018-02-23
EMP-000523,PRO00523,Eileen,Harris,pro00523@company.com,+44(0)151 4960786,PROCUREMENT,Buyer,L1,10000.0,2015-04-07,True,Field Camp,,Indian,14,CC-PRO-270,2015-04-07
EMP-000524,ENG00524,هلالي,Newman,eng00524@company.com,+44(0)115 4960044,ENGINEERING,Engineer,L1,10000.0,2020-08-12,True,Head Office,,Indian,7,CC-ENG-368,2020-08-12
EMP-000525,PRJ00525,Ashley,آل رفيع,prj00525@company.com,001-470-501-5941x6516,PROJECTS,Project Coordinator,L1,10000.0,2018-09-29,True,Head Office,PRINCE2,Pakistani,34,CC-PRJ-958,2018-09-29
EMP-000526,PRO00526,Daniel,Booker,pro00526@company.com,+1-898-547-1391x55963,PROCUREMENT,Buyer,L1,10000.0,2018-01-02,True,Site Office A,,Sudanese,18,CC-PRO-661,2018-01-02
EMP-000527,ENG00527,Eleanor,Harrison,eng00527@company.com,+441414960490,ENGINEERING,Engineering Manager,L6,,2022-02-04,True,Site Office B,,Bangladeshi,28,CC-ENG-636,2022-02-04
EMP-000528,PRJ00528,Lynn,Gordon,prj00528@company.com,286-573-4257x54090,PROJECTS,Planner,L2,50000.0,2017-10-15,True,Head Office,PMI-ACP,British,27,CC-PRJ-366,2017-10-15
EMP-000529,PRO00529,Ruth,أبو داوود,pro00529@company.com,(618)537-6064x413,PROCUREMENT,Buyer,L1,10000.0,2021-09-27,True,Regional Office,CPSM,Sudanese,1,CC-PRO-804,2021-09-27
EMP-000530,CTR00530,هايدي,أبو داوود,ctr00530@company.com,(704)817-7656x12481,CONTRACTS,Contracts Manager,L5,10000000.0,2020-09-13,True,Regional Office,,Filipino,15,CC-CTR-915,2020-09-13
EMP-000531,PRO00531,مشرق,آل سعود,pro00531@company.com,+44(0)29 2018 0002,PROCUREMENT,Senior Buyer,L2,50000.0,2019-03-27,True,Site Office A,CPSM,American,15,CC-PRO-369,2019-03-27
EMP-000532,PRO00532,Aaron,Coleman,pro00532@company.com,(734)959-1123x8296,PROCUREMENT,Procurement Specialist,L3,200000.0,2021-08-03,True,Field Camp,,Filipino,19,CC-PRO-764,2021-08-03
