vendor_id,vendor_code,vendor_name,vendor_legal_name,vendor_type,sector_specialization,country,state,city,postal_code,address_line1,address_line2,registration_number,vat_number,tax_id,bank_name,bank_account,swift_code,payment_terms_days,credit_limit_usd,performance_rating,risk_category,prequalification_status,prequalification_expiry_date,iso_certified,hse_rating,minority_owned,small_business,contact_name,contact_email,contact_phone,annual_turnover_usd,years_in_business,created_date,last_updated_date
VND-000726,V00726,Skinner-Joseph,"Khan, Clarke and Moss Corp.",SUBCONTRACTOR,MULTI,Qatar,Doha,North Connie,34176,1 Charlotte Common,,REG-QA-38605389,VAT591052070975596,TID-611570179,Barclays,QA870288141128745271,BARCQAXXX,45,948551.15,3.8,MEDIUM,APPROVED,2029-01-13,True,2,False,False,Deborah Richardson,deborah.richardson@pruitt.com,0121 4960529,4944603.48,29,2020-09-20,2024-01-25
VND-000727,V00727,Johnson PLC,Cardenas LLC LLC,SUBCONTRACTOR,POWER,UAE,Ajman,Jaymouth,E0 3NJ,"Studio 97
Hicks Plains",,REG-AE-68162241,VAT845223923658877,TID-299228610,ABN AMRO,AE942321540131535069,ABNXAEXXX,45,881170.53,4.3,LOW,REJECTED,2022-04-12,True,4,False,False,Clare Dobson-Wright,clare.dobson-wright@barker.com,(0808) 1570861,3049217.59,40,2019-05-11,2022-05-17
VND-000728,V00728,Lewis and Sons,Leach-Aguilar Inc.,SUPPLIER,POWER,USA,Louisiana,Huntton,24908,8070 Hayes Spur Apt. 483,,REG-US-17832182,VAT515731490951903,TID-213781087,Citibank,US387989948856694899,CITIUSXXX,45,1177004.92,2.4,HIGH,CONDITIONAL,2022-06-05,True,4,False,False,Kenneth Hernandez,kenneth.hernandez@murphy.net,+44(0)191 4960747,1937351.18,33,2021-08-17,2023-11-29
VND-000729,V00729,Grimes and Sons,"Khan, Davis and Parry LLC",SUPPLIER,POWER,Saudi Arabia,Jeddah,Smithmouth,16350,278 Farmer Dale Suite 439,,REG-SA-60744107,VAT829901814370538,TID-552023094,BNP Paribas,SA102565046070014413,BNPXSAXXX,60,246930.86,2.5,HIGH,CONDITIONAL,2020-03-23,True,2,False,False,James Heath,james.heath@brown-davies.info,804.859.6920,1644550.05,49,2017-01-07,2023-06-18
VND-000730,V00730,Parsons-Dyer,Levy Ltd Corp.,SUBCONTRACTOR,MULTI,Japan,Kanagawa,West Paigestad,E06 7XD,83 Smith Pines,,REG-JP-84116934,VAT303766769436733,TID-287893255,Citibank,JP287282076238115223,CITIJPXXX,60,291332.57,3.0,LOW,APPROVED,2027-11-16,False,4,False,False,Dale Valdez,dale.valdez@turner.com,665-495-5859,1681564.78,5,2021-03-27,2022-11-14
VND-000731,V00731,"Kelly, Pearson and Field",Reynolds-Jones Ltd.,SUPPLIER,OIL_GAS,UK,Wales,South Audrey,40949,9195 Kim Point Apt. 884,,REG-GB-81217618,VAT247775187615882,TID-986526385,ABN AMRO,GB927913511350535722,ABNXGBXXX,60,390816.79,2.9,LOW,APPROVED,2027-11-27,True,5,False,False,Christine Castaneda,christine.castaneda@long.biz,(372)333-9907x61500,206141.92,12,2015-02-01,2024-06-13
VND-000732,V00732,Shields PLC,Haney-Munoz Ltd.,SUPPLIER,MULTI,UK,Northern Ireland,New Daniel,S4 9AN,3806 Austin Ports Suite 736,,REG-GB-84580788,VAT424074412835570,TID-886799247,Citibank,GB700419453419528144,CITIGBXXX,30,500482.42,3.6,MEDIUM,APPROVED,2026-06-27,False,1,False,False,David Brookes,david.brookes@gonzalez.com,+44(0)116 4960096,750242.21,16,2022-01-19,2022-09-21
VND-000733,V00733,King Ltd,Wheeler LLC LLC,CONSULTANT,CIVIL,Saudi Arabia,Dammam,Port Howardborough,SL7 2UT,54917 Harris Valley,Suite 096,REG-SA-84161951,VAT982982968910196,TID-499519470,Standard Chartered,SA527891213974369905,STANSAXXX,60,1058559.4,4.0,LOW,EXPIRED,2023-11-30,False,5,False,False,Alexandra Rogers,alexandra.rogers@cox.org,+441414960888,290565.96,6,2021-08-23,2023-09-19
VND-000734,V00734,Gonzalez-Burns,Dixon-Hughes Ltd.,LABOUR_CONTRACTOR,POWER,UK,Northern Ireland,North Judithmouth,KW5W 4PW,"Studio 9
Little Roads",Studio 1,REG-GB-52727864,VAT600076545227940,TID-544931228,BNP Paribas,GB610610656733745701,BNPXGBXXX,60,179833.99,3.0,MEDIUM,APPROVED,2028-08-17,True,4,False,True,Debra Knight,debra.knight@harris.com,+44131 496 0347,794673.74,47,2016-01-17,2023-04-02
VND-000735,V00735,"Hanson, Cook and Johnson","Lee, Barry and Matthews Ltd.",SUBCONTRACTOR,OIL_GAS,India,Karnataka,Eileenton,FY8 7WA,338 Bennett Prairie,Apt. 913,REG-IN-78757564,VAT963331396644880,TID-134262820,BNP Paribas,IN484447725084232423,BNPXINXXX,30,970865.53,2.8,LOW,APPROVED,2028-10-30,False,4,False,False,Raymond Allen,raymond.allen@foster.net,+44(0)20 7496 0648,1584954.68,50,2018-01-26,2022-06-13
VND-000736,V00736,McLean Inc,Cochran Ltd Ltd.,SUBCONTRACTOR,MULTI,UK,Wales,Lisatown,53927,796 Reece Highway,Studio 4,REG-GB-58162197,VAT462714637736592,TID-787233358,Barclays,GB479602425703332959,BARCGBXXX,45,191770.72,3.3,MEDIUM,APPROVED,2029-03-24,False,3,False,True,Fiona Kelly,fiona.kelly@parsons.biz,+441184960660,180596.93,29,2021-01-11,2022-10-13
VND-000737,V00737,Fuller Group,Manning Inc LLC,SUBCONTRACTOR,OIL_GAS,UAE,Ras Al Khaimah,Port Mercedes,63800,64849 Alvarez Roads Suite 383,,REG-AE-10664949,VAT349152754571792,TID-235508256,JPMorgan Chase,AE700416782153926693,JPMOAEXXX,60,66143.25,3.9,MEDIUM,APPROVED,2027-06-29,True,3,False,True,Christina Bowers,christina.bowers@griffiths-wright.com,6619443575,452049.82,12,2018-12-24,2022-03-09
VND-000738,V00738,Greene and Sons,"Mathis, Lyons and Frazier Corp.",SUPPLIER,POWER,Kuwait,Kuwait City,Andrewstad,L9 2HU,"Flat 99H
Hunt Cove",,REG-KW-88083477,VAT484599924759866,TID-562017056,Citibank,KW339333593797190000,CITIKWXXX,60,624224.23,3.5,LOW,APPROVED,2027-02-07,True,4,False,False,Cody Mcdonald,cody.mcdonald@jones.info,976.387.0580,10236272.05,16,2016-02-12,2024-02-11
VND-000739,V00739,Perez PLC,Hill-Phillips Inc.,SUPPLIER,OIL_GAS,USA,Louisiana,Kirkstad,DN65 0NL,80903 Michelle Plaza Apt. 643,,REG-US-48872850,VAT926314947521079,TID-409173063,Bank of America,US582304532316778145,BANKUSXXX,60,44656.43,2.6,LOW,APPROVED,2026-05-10,True,4,False,False,Sabrina Adams,sabrina.adams@morgan.com,(578)259-8444x08895,2493697.71,12,2017-09-30,2024-06-28
VND-000740,V00740,Chapman-Brown,Lawson PLC LLC,LABOUR_CONTRACTOR,POWER,UAE,Dubai,Lake Arthur,32729,"Flat 40p
Chloe Ranch",Suite 402,REG-AE-19956150,VAT912181739422117,TID-771032358,HSBC,AE945276120928157806,HSBCAEXXX,30,1347175.13,4.8,MEDIUM,REJECTED,2020-09-27,True,3,False,False,Mrs Kerry Nash,mrs.kerry.nash@paul.com,(0117)4960201,2572140.62,20,2015-09-03,2022-11-16
VND-000741,V00741,Rice-Martinez,"Dickerson, Mahoney and Martinez LLC",SUPPLIER,MULTI,UAE,Ajman,Jasonside,74768,4847 Rose Knolls,,REG-AE-48395262,VAT271390007676237,TID-750981778,Barclays,AE201859212684856371,BARCAEXXX,30,953659.01,3.2,MEDIUM,APPROVED,2026-05-28,True,2,False,False,Claire Harris,claire.harris@beck.com,0306 9990797,621817.74,7,2018-06-30,2023-01-30
VND-000742,V00742,Fox Inc,"Lopez, Robertson and Taylor Ltd.",SUPPLIER,MULTI,UK,Scotland,West Mariah,N57 8WD,"Studio 03
Sally Crossing",,REG-GB-19607081,VAT257017664080544,TID-144285541,Bank of America,GB828669327841783765,BANKGBXXX,90,731936.9,1.6,HIGH,PENDING,2021-07-16,True,3,False,False,Maurice Mills,maurice.mills@hodge-nichols.info,+441632 960 954,3668237.76,47,2016-01-22,2022-07-21
VND-000743,V00743,Johnson-Cantu,"Scott, Russell and Roberts LLC",SUBCONTRACTOR,OIL_GAS,Saudi Arabia,Dhahran,Coopermouth,N5U 9HQ,8 Cheryl Drives,,REG-SA-49393597,VAT579475497420091,TID-271522452,JPMorgan Chase,SA754553375656976487,JPMOSAXXX,60,178622.64,4.2,LOW,PENDING,2023-03-29,True,3,True,True,Pamela Hunt,pamela.hunt@cox.com,(0151) 4960547,54857517.19,23,2016-11-05,2023-07-25
VND-000744,V00744,"Thomas, Hughes and Ellis","Fox, Barker and Jones LLC",SUPPLIER,CIVIL,UAE,Ajman,McDonaldview,PH4 9ST,62 Josephine Port,,REG-AE-44547727,VAT182133254381543,TID-240649883,Deutsche Bank,AE371206276729350979,DEUTAEXXX,90,332765.22,3.8,MEDIUM,REJECTED,2021-09-08,True,3,False,False,George Charlton,george.charlton@robinson.com,+44(0)306 999 0671,1939553.92,32,2021-06-15,2022-08-14
VND-000745,V00745,Hernandez-Webb,Harvey-Nash LLC,SUBCONTRACTOR,POWER,Saudi Arabia,Dhahran,Michaelbury,E45 3LE,5 Hunt Junction,,REG-SA-27979051,VAT429441573512399,TID-586172634,HSBC,SA774579725184070339,HSBCSAXXX,45,286815.05,2.5,LOW,REJECTED,2021-05-12,False,4,False,False,Chloe O'Donnell,chloe.odonnell@smith-hunter.com,755-995-5621x6833,1223858.11,17,2021-03-25,2022-10-22
VND-000746,V00746,Davies-Moore,Hooper Inc Ltd.,SUBCONTRACTOR,OIL_GAS,Australia,New South Wales,Bondside,12754,6 Shah Tunnel,,REG-AU-46026960,VAT536506659541234,TID-977361720,BNP Paribas,AU743632863011220084,BNPXAUXXX,45,564811.47,3.1,LOW,EXPIRED,2021-02-23,False,4,False,False,Mr Derek Scott,mr.derek.scott@shaw.com,260-389-8885,745457.81,18,2017-11-02,2023-02-21
VND-000747,V00747,"Robinson, Duncan and Sanchez",Carr and Sons LLC,SUBCONTRACTOR,POWER,UAE,Ras Al Khaimah,Nathanside,24741,878 Sherry Circles,,REG-AE-45104776,VAT516124871327802,TID-919906844,HSBC,AE285494692085649013,HSBCAEXXX,60,500082.83,4.3,MEDIUM,APPROVED,2028-05-19,True,3,False,False,Anna Wood,anna.wood@williams.com,544.678.1676x63420,1977803.32,8,2016-01-19,2023-03-17
VND-000748,V00748,Smith-Wright,"Hubbard, Gill and Greene LLC",SUBCONTRACTOR,MULTI,Saudi Arabia,Riyadh,West Jacob,E8H 4LZ,8714 Cruz Ridge Apt. 995,,REG-SA-64447687,VAT482726721761176,TID-181440946,HSBC,SA548038890441040431,HSBCSAXXX,60,566094.28,3.3,LOW,PENDING,2021-11-07,False,4,False,False,Miss Jodie White,miss.jodie.white@robertson-holland.info,655-266-4239,5383103.67,17,2022-09-15,2023-03-14
VND-000749,V00749,Ray and Sons,Stanley PLC Inc.,CONSULTANT,OIL_GAS,USA,Louisiana,Sparksshire,87662,8722 Jeremy Fords Apt. 784,Suite 138,REG-US-23785164,VAT693481185040079,TID-845085399,BNP Paribas,US948564717784019027,BNPXUSXXX,30,295336.36,2.9,MEDIUM,APPROVED,2028-12-29,False,3,False,False,Teresa Trujillo,teresa.trujillo@mccarthy.net,(0161)4960485,1389127.63,49,2021-04-07,2023-02-23
VND-000750,V00750,Tanner LLC,Kerr-Moore Corp.,MANUFACTURER,OIL_GAS,Kuwait,Ahmadi,North Arthur,96807,764 Shepard Greens Apt. 632,Flat 5,REG-KW-44303825,VAT824657003430756,TID-678874106,Barclays,KW345983326170505835,BARCKWXXX,45,259615.53,2.6,LOW,APPROVED,2028-08-25,True,5,False,False,Dr Amelia Roberts,dr.amelia.roberts@russell.co.uk,(0115) 496 0465,1129395.05,25,2015-10-02,2023-12-14
VND-000751,V00751,"Maddox, Bailey and Raymond",Wright Inc LLC,SUPPLIER,CIVIL,Saudi Arabia,Jubail,Laurenburgh,45108,"Studio 13o
Shaw Plaza",,REG-SA-10577198,VAT327877119330954,TID-106936450,BNP Paribas,SA362177580158466879,BNPXSAXXX,30,616869.29,4.1,MEDIUM,PENDING,2021-11-29,True,2,False,False,Chris Hooper,chris.hooper@smith-edwards.com,0114 496 0814,2523016.16,18,2016-09-13,2024-11-21
VND-000752,V00752,Morales Ltd,Martin PLC Ltd.,LABOUR_CONTRACTOR,OIL_GAS,UK,Scotland,Port Jacob,97058,5 Malcolm Rapids,,REG-GB-95752856,VAT961903113484947,TID-989757654,Deutsche Bank,GB112854613087308972,DEUTGBXXX,45,447963.01,4.1,LOW,APPROVED,2028-12-29,False,3,False,False,Dr Carolyn Turner,dr.carolyn.turner@powers-holt.com,245.474.9659x90527,3195376.75,35,2017-07-05,2022-12-08
VND-000753,V00753,Jones-Larson,"Wheeler, Peters and Lees Inc.",SUBCONTRACTOR,MULTI,USA,California,Greenville,18842,974 Lara Flats Suite 147,,REG-US-16956379,VAT931880828739584,TID-807216663,HSBC,US969007121024234473,HSBCUSXXX,60,618253.14,3.4,LOW,APPROVED,2028-11-30,True,3,False,False,Katherine Cooke,katherine.cooke@collins.info,(504)331-9274,993855.75,11,2020-06-03,2024-07-04
VND-000754,V00754,Haynes-Oliver,Farmer-King Ltd.,MANUFACTURER,MULTI,India,Karnataka,Colemanstad,07597,702 Ramsey Creek Apt. 056,Flat 6,REG-IN-59210325,VAT281806619931297,TID-984892178,Deutsche Bank,IN886676409968334400,DEUTINXXX,60,449072.69,2.5,MEDIUM,APPROVED,2028-05-30,True,4,False,False,Mr Nicholas Morton,mr.nicholas.morton@franklin.com,771-512-1816x79323,11028082.17,48,2018-02-27,2022-10-11
VND-000755,V00755,Lane Inc,Wheeler PLC LLC,SUBCONTRACTOR,POWER,UAE,Dubai,North Crystal,04704,64685 Stevenson Ports Apt. 204,,REG-AE-66245148,VAT134595999851887,TID-641079298,ABN AMRO,AE297360157911501016,ABNXAEXXX,60,128515.72,4.1,MEDIUM,PENDING,2022-04-01,True,1,False,True,Jasmine Bird-Jackson,jasmine.bird-jackson@taylor.com,001-815-748-8051x09334,6370157.29,27,2015-05-14,2022-10-03
VND-000756,V00756,Hickman-Johnson,Stevenson LLC Ltd.,OEM,MULTI,UK,Scotland,South James,13069,470 Jeffrey Junctions,,REG-GB-95036366,VAT864234813934962,TID-993089494,Standard Chartered,GB625719214967914638,STANGBXXX,30,536750.93,4.4,LOW,APPROVED,2026-05-30,True,3,False,False,John Barton,john.barton@hall.com,+1-833-397-1785,2534321.71,18,2017-09-10,2022-11-16
VND-000757,V00757,Obrien-Kelley,"Reed, Cox and Bryan Inc.",SUBCONTRACTOR,POWER,USA,California,Butlerstad,94541,364 Johnson Rapids Suite 406,Studio 45j,REG-US-21544934,VAT127120954223105,TID-700735292,Bank of America,US502724000208601460,BANKUSXXX,45,388288.96,3.1,MEDIUM,APPROVED,2027-06-14,True,5,False,False,Brandon Crane,brandon.crane@schroeder.com,02074960357,4187368.78,14,2018-10-16,2023-07-28
VND-000758,V00758,Rodriguez-Stanley,Riley Ltd Ltd.,SUBCONTRACTOR,CIVIL,India,Gujarat,Phelpsfurt,54328,611 Hunt Way,Apt. 093,REG-IN-51570260,VAT295331010305025,TID-665569164,Standard Chartered,IN100100090899318781,STANINXXX,90,1309912.54,1.4,BLACKLISTED,REJECTED,2021-11-18,True,4,False,False,Carly Smith,carly.smith@harrison.com,+44(0)808 1570091,1691831.47,49,2022-03-21,2023-04-18
VND-000759,V00759,West-Barton,Hickman-Pham Ltd.,MANUFACTURER,POWER,India,Maharashtra,Port Suzanneland,11593,"Flat 68
Oliver Cove",,REG-IN-86783086,VAT977987106386769,TID-592701395,Barclays,IN546613662808122681,BARCINXXX,90,500211.23,3.2,MEDIUM,APPROVED,2028-11-06,False,4,False,False,Jessica Carr,jessica.carr@vaughn-estrada.net,0151 4960964,4114820.78,5,2022-10-27,2023-06-10
VND-000760,V00760,Elliott-Gill,Morales-Foley LLC,MANUFACTURER,MULTI,UAE,Sharjah,South Barbaraborough,46599,5167 Suarez Stravenue,Studio 73x,REG-AE-66665481,VAT362090098822394,TID-609351789,HSBC,AE959673979842189142,HSBCAEXXX,60,79651.7,2.5,MEDIUM,EXPIRED,2023-08-19,False,4,False,False,Jeremy Black,jeremy.black@roth.com,+1-921-977-4874,1033036.95,6,2019-07-30,2023-12-31
VND-000761,V00761,Terry LLC,Kirby PLC LLC,SUPPLIER,POWER,UAE,Ajman,Michellemouth,OX1E 7EY,933 Allen Camp Apt. 138,Studio 30,REG-AE-68016337,VAT599734198022131,TID-652679869,Standard Chartered,AE646368850162762922,STANAEXXX,60,332984.5,2.6,LOW,EXPIRED,2020-01-23,True,3,False,False,Sara Smith,sara.smith@whitehead.com,+44289018682,1674996.03,41,2022-10-01,2024-11-20
VND-000762,V00762,"Moore, Garza and Beck",Jones-Harvey Corp.,SUBCONTRACTOR,OIL_GAS,Kuwait,Kuwait City,Dalebury,38562,39 Scott Dam,Apt. 778,REG-KW-30440544,VAT463347506610315,TID-747747224,Bank of America,KW690749935981255977,BANKKWXXX,60,1598118.26,3.2,LOW,EXPIRED,2021-08-29,False,4,False,False,Dr Craig Davison,dr.craig.davison@taylor.com,0131 4960039,2960152.83,6,2020-07-24,2024-02-18
VND-000763,V00763,Wright-Buckley,Atkins LLC LLC,MANUFACTURER,OIL_GAS,Saudi Arabia,Riyadh,Patelton,09506,"Flat 09j
Fraser River",Studio 03,REG-SA-97011630,VAT447196467470962,TID-664339511,BNP Paribas,SA205789391295651887,BNPXSAXXX,45,635865.83,1.9,HIGH,EXPIRED,2020-04-24,False,3,False,False,Dr Rita Knowles,dr.rita.knowles@ferguson.com,+4420 74960575,4219833.84,46,2019-10-22,2022-03-22
VND-000764,V00764,"Day, Nelson and Pham",Matthews LLC Ltd.,SUBCONTRACTOR,CIVIL,Australia,Western Australia,New Douglas,94460,2797 Dean Keys,,REG-AU-32939871,VAT949194798922561,TID-124650666,HSBC,AU453029301125018607,HSBCAUXXX,30,1148138.86,2.7,MEDIUM,APPROVED,2027-02-13,True,4,False,False,Brian Herrera,brian.herrera@forster.com,+44(0)8081570921,1826186.73,16,2019-07-03,2023-12-07
VND-000765,V00765,"Parker, Shaw and Walters",West-Ashley Ltd.,SUBCONTRACTOR,CIVIL,UK,Northern Ireland,Port Alicialand,12186,"Flat 3
Murphy Locks",,REG-GB-47190316,VAT540256932965913,TID-812261598,JPMorgan Chase,GB924266249753740571,JPMOGBXXX,60,212113.67,4.0,LOW,APPROVED,2028-07-27,True,2,True,False,Graeme Hart,graeme.hart@farmer.org,+1-216-442-6245x5462,309944.09,48,2021-09-13,2024-01-23
VND-000766,V00766,Cooper-Farmer,King and Sons Corp.,SUPPLIER,MULTI,Qatar,Al Rayyan,West Jenna,LN0 6BJ,9516 Matthew Club,,REG-QA-83421474,VAT582968834923373,TID-776437011,Citibank,QA934668865834834835,CITIQAXXX,45,675690.9,4.1,MEDIUM,APPROVED,2029-01-20,True,3,False,False,Owen Booth,owen.booth@wright.com,(028)9018120,677521.03,18,2016-10-17,2024-05-02
VND-000767,V00767,Myers-Simon,Blake-Lloyd Corp.,SUPPLIER,CIVIL,Oman,Dhofar,West Cynthia,18913,65 Jennifer Rue,Suite 782,REG-OM-51017149,VAT506647759451027,TID-873878984,Bank of America,OM134326983443695805,BANKOMXXX,45,1230229.39,2.9,LOW,APPROVED,2029-04-07,True,3,False,False,Dr Janet Cooper,dr.janet.cooper@rogers.net,001-452-649-2219x114,479914.61,22,2015-05-11,2022-12-25
VND-000768,V00768,"Johnson, Cole and Wu",Dyer-Howe LLC,SUBCONTRACTOR,CIVIL,UAE,Ras Al Khaimah,Danieltown,07269,"Studio 9
Ahmed Road",Studio 18,REG-AE-15160879,VAT249356098657450,TID-839945187,Barclays,AE552954503801625851,BARCAEXXX,30,243255.3,4.6,MEDIUM,APPROVED,2027-12-19,True,5,False,False,Jose Cox,jose.cox@jackson.com,629.313.6759x164,4302591.4,26,2022-10-26,2022-01-10
VND-000769,V00769,Roberts PLC,Powell-Rich Corp.,SUPPLIER,CIVIL,Canada,British Columbia,Port Kieran,AL2E 6GR,320 Terry Gateway,,REG-CA-71836669,VAT397455764534177,TID-259973712,Standard Chartered,CA337953111235904265,STANCAXXX,90,384411.39,2.7,HIGH,CONDITIONAL,2023-10-15,False,4,False,False,Allison Davis,allison.davis@holmes.com,(0116) 4960386,4124612.59,29,2021-03-08,2024-06-08
VND-000770,V00770,Barnett-Powell,"Cole, Lyons and Walters Inc.",LABOUR_CONTRACTOR,OIL_GAS,USA,New York,Port Lucyfort,WN21 7PG,3 Amelia Camp,,REG-US-14194388,VAT961166385402310,TID-548694184,ABN AMRO,US996091935117455537,ABNXUSXXX,60,438944.85,3.1,LOW,PENDING,2021-01-16,True,5,False,False,Denise Griffin,denise.griffin@haney.net,09098790109,2100657.08,39,2016-07-09,2024-08-28
VND-000771,V00771,"Pierce, Lyons and Robinson","Thompson, Bolton and Hamilton Corp.",SUPPLIER,OIL_GAS,Netherlands,North Holland,West Bethany,72765,3278 Black Neck,Suite 235,REG-NL-93407761,VAT166666194216234,TID-555155329,BNP Paribas,NL852641260848187620,BNPXNLXXX,60,904396.23,2.8,MEDIUM,APPROVED,2026-10-02,False,4,False,False,Clayton Reed,clayton.reed@mcgee-estrada.net,(0306)9990318,1080356.31,43,2021-05-27,2023-04-25
VND-000772,V00772,Mendoza-Smith,Sharp Ltd LLC,SUBCONTRACTOR,OIL_GAS,Saudi Arabia,Riyadh,North Jonathan,M9K 3QT,"Studio 62X
Frank Plains",,REG-SA-56191876,VAT840358261036167,TID-413266680,Bank of America,SA748226731234388804,BANKSAXXX,45,73761.5,3.3,LOW,APPROVED,2026-08-09,False,4,False,True,Gregory Wright,gregory.wright@lee.com,795-719-4845x42259,606486.95,14,2022-04-17,2022-11-08
VND-000773,V00773,Carlson Group,Wall Ltd LLC,SUPPLIER,MULTI,UAE,Abu Dhabi,Port Meghan,CF3 3RQ,041 Young Divide Apt. 342,,REG-AE-79972705,VAT896290591006347,TID-318101953,Deutsche Bank,AE205767299115490443,DEUTAEXXX,90,429141.15,2.5,MEDIUM,APPROVED,2027-09-05,True,2,False,False,Natalie Salazar,natalie.salazar@glover-ali.co.uk,(0909)8790787,36172012.57,32,2022-04-03,2023-09-05
VND-000774,V00774,"Richardson, Morris and Shaw",Blackburn-Parker Ltd.,SUBCONTRACTOR,CIVIL,India,Gujarat,Port Erika,09755,596 Katherine Parks Apt. 114,Apt. 108,REG-IN-92461184,VAT937261282801882,TID-157525925,HSBC,IN286291792651732816,HSBCINXXX,30,492354.9,4.0,MEDIUM,APPROVED,2027-07-26,False,2,False,False,Kimberly Taylor,kimberly.taylor@brown-sparks.net,(0116)4960306,1458893.37,44,2020-08-24,2024-09-28
VND-000775,V00775,"Hernandez, Jones and King","Green, Thomas and Thomas Corp.",SUPPLIER,MULTI,Qatar,Al Rayyan,Ellietown,59187,461 Walters Mountains,,REG-QA-46797675,VAT157553926689927,TID-111115679,HSBC,QA425298770745991530,HSBCQAXXX,45,774566.4,3.5,LOW,APPROVED,2027-01-07,False,2,False,False,Timothy Davis,timothy.davis@bush.net,+44289018321,484892.43,46,2016-12-28,2022-01-13
VND-000776,V00776,Ballard LLC,Williams LLC Corp.,SUPPLIER,OIL_GAS,Canada,Ontario,Taylortown,E0 1HE,5794 Brandon Mountains Apt. 239,,REG-CA-42224818,VAT577341758213343,TID-681649741,BNP Paribas,CA287603040934675418,BNPXCAXXX,90,886173.85,4.3,MEDIUM,EXPIRED,2020-04-01,True,4,False,False,Tonya Ramirez,tonya.ramirez@hughes.com,0151 496 0721,4734944.72,9,2020-08-30,2022-07-17
VND-000777,V00777,Clarke PLC,Porter Group Corp.,SUPPLIER,CIVIL,Canada,Ontario,Jamesland,70366,204 Walker Harbor Suite 194,,REG-CA-26315303,VAT977903013353743,TID-784161342,ABN AMRO,CA762201388253208316,ABNXCAXXX,45,507908.56,3.8,LOW,APPROVED,2028-08-11,True,2,False,False,Martyn Walker-West,martyn.walker-west@jones-williams.com,(0131) 496 0868,4484292.18,5,2019-08-11,2023-04-01
VND-000778,V00778,Walter-Ballard,"Davies, Smith and Parkinson Inc.",SUBCONTRACTOR,MULTI,USA,California,Claytonbury,L9B 3RF,4933 Shane Spring Suite 406,,REG-US-42406090,VAT731211023978173,TID-492113169,Barclays,US656720005214107071,BARCUSXXX,30,376672.28,3.9,MEDIUM,APPROVED,2028-01-30,True,4,False,False,Sara Duffy,sara.duffy@nixon-riley.biz,456.270.2071x53784,1004836.71,11,2015-04-23,2024-12-27
VND-000779,V00779,"Baldwin, Blair and Proctor",Jones-Morgan Corp.,SUBCONTRACTOR,CIVIL,Qatar,Doha,Jillstad,04601,04094 Wolf Cliff Apt. 246,Suite 578,REG-QA-25613416,VAT950333465524876,TID-825559179,Bank of America,QA677296556192767137,BANKQAXXX,60,1726452.87,3.6,MEDIUM,PENDING,2022-04-30,True,3,False,False,Mr Tom Newton,mr.tom.newton@power.org,610-448-6671x864,452131.91,14,2020-08-14,2024-10-21
VND-000780,V00780,Ford-Williams,Marsh-Wilson Corp.,SUBCONTRACTOR,POWER,Qatar,Al Rayyan,Port Iain,GY3A 3FN,"Studio 99
Moss Glens",Apt. 043,REG-QA-37486921,VAT345911477212404,TID-100911043,Wells Fargo,QA648740223461446627,WELLQAXXX,45,79056.72,1.8,HIGH,CONDITIONAL,2020-05-26,True,2,False,True,Dr Robert Booth,dr.robert.booth@reeves-nelson.com,679.998.9924x692,343735.39,34,2018-04-30,2022-08-15
VND-000781,V00781,Ford PLC,"Lamb, Hyde and Dennis LLC",CONSULTANT,CIVIL,UAE,Ras Al Khaimah,Melissaville,62711,43743 Michael Light,,REG-AE-83981681,VAT977537232755406,TID-348385055,Standard Chartered,AE586470465689698703,STANAEXXX,45,520775.09,3.6,LOW,APPROVED,2027-11-04,False,4,False,False,Melanie Brown,melanie.brown@smith-smith.com,(0121) 496 0053,2462450.96,39,2015-01-13,2022-02-27
VND-000782,V00782,Mclaughlin Ltd,Gray Group Ltd.,SUBCONTRACTOR,POWER,Australia,Queensland,West George,07416,21442 Mueller Mill Apt. 538,,REG-AU-20999949,VAT608526460941791,TID-282899975,Bank of America,AU221270659341040629,BANKAUXXX,45,190896.83,3.7,MEDIUM,APPROVED,2027-03-01,False,4,True,True,Benjamin Rogers,benjamin.rogers@jones.com,(029) 2018 0256,1530056.21,22,2016-06-09,2024-11-17
VND-000783,V00783,Wilkinson LLC,Moreno-Cortez Ltd.,SUPPLIER,OIL_GAS,UK,Northern Ireland,Port Robertmouth,G3 3QX,80 Aimee Street,Studio 28H,REG-GB-26675052,VAT414301885827535,TID-686569334,Wells Fargo,GB729849749979905221,WELLGBXXX,60,138918.15,4.5,MEDIUM,PENDING,2022-05-05,True,4,False,False,Rachel Ali-Harrison,rachel.ali-harrison@mclean-williams.com,407-750-7819x73544,740041.33,27,2019-08-04,2023-11-19
VND-000784,V00784,Carroll-Russo,Gough-Parker Corp.,LABOUR_CONTRACTOR,MULTI,Canada,Alberta,Janefort,51641,"Flat 75
Roberts Parks",,REG-CA-50948257,VAT562205520345548,TID-333988312,Deutsche Bank,CA866316312975572616,DEUTCAXXX,60,134297.44,3.4,LOW,APPROVED,2026-09-06,False,5,False,False,Cameron Smith,cameron.smith@black.com,+4420 74960385,1619507.18,10,2020-06-21,2024-11-04
